,bsid,auc,evd,visual_index,timing_index,omission_index,post_omission_index,strategy_index
40,1108365127,0.7662808322090678,-1320.6878889824293,25.19547438220492,1.6588454711186524,0.2030407691683511,0.2053150741032817,23.536628911086265
41,1108565586,0.8567199017199016,-926.026860441445,21.356115844938586,2.595297722025554,0.0487152514628549,0.6947663620630825,18.76081812291303
42,1116979796,0.7382247583243824,-1273.5425436224468,16.045572635002696,0.2097784610380262,0.2125377927170122,2.459637076854643,15.83579417396467
43,1117166453,0.7961591992396008,-1129.9693379800738,11.541899810229824,0.4272603343062138,0.2427638874101008,3.1220045858062724,11.114639475923612
44,1118353478,0.8175817616871375,-343.0089767313184,0.9241903475491392,0.6513253773631507,0.8936402650113939,1.0103354845736396,0.2728649701859885
45,1118600316,0.8131115389143757,-761.0023523821292,1.2466463216343269,0.4406809031358211,0.3010312267881818,0.3853499892405035,0.8059654184985057
46,1119976479,0.7990532850491464,-1460.2373450284797,12.01425473174494,3.282543601082644,0.2480177585483047,1.3737866091380009,8.731711130662296
47,1120272974,0.7653319214663821,-1786.4178736666654,6.103069152080639,5.241883057689415,0.0668935896429958,1.5147769253445271,0.8611860943912246
48,1130191879,0.8353513992655438,-1037.8694502003636,45.85571890827875,0.2984642954379767,0.1347237044423352,10.10854885455789,45.55725461284078
49,1130378962,0.8230400373718777,-1182.8806808042427,23.833453732063347,0.0525599063785652,0.2973515093289208,3.9340681082601248,23.78089382568478
50,1128557546,0.730856149700926,-1662.8589072478062,10.553638471107003,4.357819722936786,0.202287009990019,0.9591703460816234,6.195818748170217
51,1128774624,0.8033491391001,-1352.0103958839609,16.321116933560507,6.030963217728332,0.207275846503872,2.2681261613053643,10.290153715832176
52,1139969640,0.8261289794168941,-1015.093294828097,21.7585820094907,0.2930046814415292,0.2169404364548592,0.7172224063053297,21.465577328049168
53,1153972744,0.8093575340882397,-1017.2498079241268,25.637578364527258,0.1860244750246428,0.0050742459933537,2.73828332659376,25.451553889502616
