,auc,evd,visual_index,timing_index,strategy_index,mouse_id,session_number,stage,behavior_session_id,aborted,false_alarms,max_dprimes,rewards
418,0.8079665175349979,-1335.4988284867904,6.548661311597533,7.439939389703802,-0.8912780781062697,548721,22,5_ready,1078577890,403,5,1.6419113162977828,107
419,0.7680669012549907,-1389.8952897102354,10.566521700382644,4.25442962153944,6.312092078843205,560962,11,5_ready,1096255616,356,7,2.0312629778256808,156
420,0.8219453490095558,-1076.6202442181384,26.10245679492751,3.864849731625495,22.23760706330201,560962,14,5_ready,1096957312,245,6,3.2523648979200033,205
421,0.813236382279257,-1190.8109452477438,16.406142692614267,5.431061833905152,10.975080858709116,560962,12,5_ready,1096483226,242,7,2.0781931827384863,173
422,0.8241408516882089,-1451.604202164555,10.674226505984583,10.18752367837997,0.4867028276046135,560962,15,5_ready,1097187272,482,7,2.13085272186394,163
423,0.8379383129441148,-1052.6088618260255,21.289253963005777,7.979837747657529,13.309416215348248,560962,13,5_ready,1096713658,245,4,2.847820764184927,179
424,0.7914296873867211,-1412.978539188407,7.749886513647499,7.802238572827673,-0.0523520591801744,560964,27,5_ready,1099410171,283,9,2.0502820102932104,145
425,0.8011045386592546,-1516.5390718961353,5.025994051008027,11.721724879540382,-6.695730828532355,560964,28,5_ready,1099653152,411,11,1.6448536269514722,135
426,0.8487966886717211,-1220.2596402769268,9.716116827252012,17.098144267450035,-7.382027440198023,560964,31,5_ready,1100769409,325,12,1.7839537889179558,155
427,0.7977833420639078,-1468.090799505866,8.141883983688084,8.41500473449278,-0.2731207508046953,560964,17,5_ready,1096469887,396,7,2.743568198399058,152
428,0.841370400259707,-1038.9257953768538,15.89585841469042,6.843033029560054,9.052825385130364,560964,18,5_ready,1096671108,222,8,2.0038549555954908,147
429,0.7955064053753274,-1462.489147255641,8.528272834160713,9.52796689994906,-0.9996940657883452,560964,19,5_ready,1096944338,406,8,1.8248391305720895,152
430,0.7575481604176078,-1595.5010436084776,8.036251990425344,5.24654711711166,2.789704873313683,560964,21,5_ready,1097717223,443,10,1.7028515316103023,162
431,0.8126025043140945,-1366.158948364449,8.698060059716543,10.788043382749596,-2.089983323033053,560964,20,5_ready,1097172824,333,8,1.9323951756978917,151
432,0.7821842890784264,-1419.2572609509516,17.73200044597231,2.7502114464093665,14.981788999562944,560964,22,5_ready,1097949067,376,9,2.3899359027778613,205
433,0.7523620535714286,-1429.0863206410795,15.220409488640064,2.3323733523060475,12.888036136334016,560964,23,5_ready,1098133795,425,8,2.1725628808119795,181
434,0.7919781689953662,-1411.951319102729,8.980491945403623,7.774165135554252,1.2063268098493705,560964,25,5_ready,1098597821,314,11,1.9874977988879023,157
435,0.8112323926319935,-1477.512026664619,5.119084361351059,12.876514329055931,-7.757429967704874,560964,29,5_ready,1099900189,397,5,1.888639138596663,133
